,date,content
128,2020-12-02 10:13:45+00:00,"@AmitShah Sir This Farners protest is a big conspiracy to destabilise the country central govt, Haryana govt &amp; divide the armed forces on religious lines if any death happens. Also a posibility of attack frm armed protestors on police to inflame emotions."
129,2020-12-02 03:39:02+00:00,"Not the first occasion when NRI Punjabis have shown their connect with their roots....when farmer suicide cases surged in 2015, due to whitefly attack on cotton crop, NRIs also sent monetary assistance to aggrieved families...."
130,2020-11-29 11:39:03+00:00,This pic will give heart attack and brain hemorrhage simultaneously 😂😂😂 https://t.co/DN73Q6PBQP
131,2020-10-31 11:25:26+00:00,"@BeingWali @AngryBi79814887 @SyedAbdul536 @ShefVaidya @EmmanuelMacron I agree, n i know there are some nonsense extremism going on in hinduism too.. and they should be hanged to death, there can be no explanation for extremism. My concern is everywhere in the world any country why this community has it's name on every attack that has being done."
132,2020-10-30 14:34:39+00:00,"@SyedAbdul536 @ShefVaidya It's funny to see, you being defensive about attacks in France, attack in NZ, attack in Srilanka, etc etc. Ola-u-uber has become a joke and this community doesn't understand the more they will outrage, the more slaps they will get from around the world, good going @EmmanuelMacron"
133,2020-10-19 09:42:03+00:00,"@DivineElement @Anti_Congressi Vaibhavji, Remember the attack on panditji in Angala parameswari temple, Thuraiyur, TN by Stalin, DMK in the karpagraha. Coordinated with him and Palghar Sadhu's murder lawyer Shashank Jha for further proceedings in the court. My humble request to people who can spare time. ACT. https://t.co/dWDqvwkn1m"
134,2020-10-01 19:21:58+00:00,"I think you have more than 5 openers in your squad.
But your weakness in middle order. 
Strong batting line up is zero if your bowling attack  is week 
Bring back @Mujeeb_R88
Plz Remember the record of rcb strong battting lineup but bowling is week @lionsdenkxip @cricketaakash"
135,2020-09-18 07:13:32+00:00,And then people attack Hindus and make other Hindus to be ashamed of themselves. These culprits then surely will play victim card for being a minority. https://t.co/sukR5DYRSW
136,2020-09-09 17:30:31+00:00,"@KanganaTeam Superv diffence &amp; Extra Ordinary attack like #luxmybai  as you did in #marankirka  , You surely would be a Role Model for New Generation not to bow against any #BabarSena Your #RamMandir  will surely established again without any question but surely #babar will not🙏 https://t.co/nSQ9Owkp3L"
137,2020-09-02 12:55:28+00:00,Some people likely to get attack https://t.co/8f55ek43hg
138,2020-09-01 03:28:36+00:00,"#speakupforSSCRaliwaystudents
Agar kuch nahi kara govt ne jaldi to inke sabse dukhti rag pe attack karenge  not vote if not vote
#notjobnotvote @sudhirchaudhary  @Swamy39  @EduMinOfIndia @AmitShah @sardesairajdeep @vikrantgupta73 @RahulGandhi @"
139,2020-08-17 10:42:16+00:00,"@AkshayMarathe Too much ho gaya hai, police had blocked most of roads, the guy who joined BJP wasnt part of any Anti CAA protest - misplaced anger and haven't seen such attack on BJP for delhi riots???"
140,2020-08-06 10:40:13+00:00,"The bomb attack on Hiroshima killed around 1,40,000 people, many of them instantly, with others perishing in the weeks and months that followed, suffering radiation sickness, devastating burns and other injuries.

I pray for a peaceful world

#Hiroshima #japan #peace #attack https://t.co/kx5uH0uCCy"
141,2020-07-18 05:10:09+00:00,"@PTI_News Investigation needs to be done on GOI ministers using illegal money to topple elected government, that's an attack on constitution of India and subversion of democracy"
142,2020-07-14 12:56:50+00:00,"Arrest of DrKafeel is a blatant attack on the medical fraternity. The witch-hunt against him has been going on consistently since 2017 when he saved infant lives in Gorakhpur.He's not a threat to national security,he's a victim of islamophobic politics by Yogi govt. #FreeDrKafeel"
143,2020-07-11 12:53:08+00:00,"'Not a single word by Arvind kejriwal either during Delhi riot against Kapil mishra or complete mourn during JNU attack to immediate FIR against tablighi event shows his total hypocrisy.
Expose by @TheDeshBhakt  of majority appeasement politics. 

https://t.co/mmp8qym3sq"
144,2020-07-08 06:46:16+00:00,@narendramodi @realDonaldTrump @PutinRF_Eng वायरस पे वायरस hidden attack on the World 🌍
145,2020-07-03 03:26:15+00:00,"@DMKanpur @Uppolice @dgpup @CMOfficeUP 
A sad news of martyr of our policemen in Kanpur today. Om Shanti 💐

Encounter is the only way for such attack on our brothers.

Best settlement of the families affected and a stern action urgently needed.

Regards"
146,2020-07-03 02:41:19+00:00,"@ErJayaBharti This is direct attack
on reservation"
147,2020-06-18 16:09:21+00:00,"@flyingbeast320 People attack you only when you have something that they wish they had.
@FlyingMariner @AwakenIndia and want to tag more SO CALLED geeks
Jawab diya nhi ja rha, naam dene aate hai bs @RebSurd"
148,2020-06-17 17:13:37+00:00,"@RealDonldTump__ India and america.   
Attack on china...  
Rss help...  both army... 🇮🇳🇮🇳🚩"
149,2020-06-17 09:45:03+00:00,HUMEN ERROR IS ATTACK ON SUSHANT SINGH
150,2020-06-16 19:53:18+00:00,"@majorgauravarya they were made confusion for us, next time for attack"
151,2020-06-16 14:38:40+00:00,"Uri Attack👉🏻Surgical Strike👉🏻UP Election

Pulwama Attack👉🏻Air Strike👉🏻Loksabha Election 

India vs China👉🏻???👉🏻 Bihar Election

राष्ट्रवाद की लहर में सब मुद्दे ग़ायब हो जाते है.! अभी मजदूरों और गिरती अर्थव्यवस्था का मुद्दा ग़ायब करना है.!

@LambaAlka #WeakestPMModi @rohanrgupta"
152,2020-06-08 00:22:08+00:00,Kannada actor #ChiranjeeviSarja passes away of heart attack at 39 in Bengaluru. May his soul rest in peace. https://t.co/5yNJtn8kzV
153,2020-06-04 06:13:09+00:00,"@Pratima88002558 @5suDQU7lkvpOJ6W @AnumaVidisha @LambaAlka @SachinB12490909 @MohitSh62989552 @MotiwalMukesh @Chandan940140 आपका ये personnel attack भी स्वीकार हैं l लेकिन आप भी समझा नहीं पायी क्योंकि नफरत बुद्धि का ह्रास कर देती हैं और ब्रामणो के प्रति आपकी नफरत साफ दिख रही हैं l 

आपके उत्तम भविष्य के लिए शुभकामनायें l"
154,2020-05-31 13:29:36+00:00,"#कबीरपरमेश्वर_के_साथ_52बदमाशी
  ""AN EVIL ATTEMPT TO KILL 
                   LORD KABIR""
   For KILLING LORD KABIR,  SHEIKH TAKI called wrestlers and made them attack on lord kabir through a a club .
The wrestlers kept on attacking but their attempts failed . CUZ GOD IS GOD ..😇 https://t.co/yovR2zTu19"
155,2020-05-29 10:37:19+00:00,"@Chaiti @rohini_sgh @RubikaLiyaquat and you can have opinion differences but this attack doesnt suit stature of a civilised respectful person
#respect"
156,2020-05-29 08:02:57+00:00,"#OnThisDay Highest attack in the world on Bana Top in Siachen Glacier could only be launched becahse 2Lieutenant Rajiv Pandey, VrC (P) of my Paltan led his section to tie ropes along a sheer snow wall approx 1500ft high, under enemy fire at at Siachen glacier, but paid with thei https://t.co/77nLu2zgU6"
157,2020-05-28 11:19:05+00:00,"Pulwama attack type conspiracy busted when during CASO in Ayangund area of Pulwama security forces found a Santro car laden with large explosives, BDS team destroyed explosives. Kudos to the security forces who averted pulwama type attack. #Jaihind #faujikealfaj https://t.co/Mw0C7xn4yI"
158,2020-05-22 07:15:01+00:00,"Wreath laying ceremony was held at DPL Pulwma, to pay homage to HC Anoop Singh who was martyred on 21st May in a Militant attack at  Pricho Pulwama. The wreath laying ceremony for the Policeman was held at Distict Police Lines Pulwma Yesterday. #braveheart 🇮🇳💐🙏 https://t.co/zGqSeOm8Bm"
159,2020-05-21 08:22:34+00:00,"@pnbindia
Teach your employees some manner how to treat customer .today am visit in an emergency in your MMG branch PUNB0182200 distt shamli 247776.where your bank security gurad , manager and some other employees misbehaving with me and hold my hand and tried attack on me"
160,2020-05-18 11:35:56+00:00,@RaashiKhanna I saw the video..kaise ek insan acid attack ko promote kr skta h...us kaminey ki jaga jail me h
161,2020-05-11 15:48:04+00:00,"Whenever Modi Govt is cornered

Diversions used by The BJP:-

1. #Dawood Ibrahim back in News
2. Sunanda Pushkar Murder in News
3. Sheena Bora case in News
4. Netaji Files in News
5. Attack Opposition thru Propaganda
6. Debate on Hindu Muslim
7. Divert attention to unwanted topic"
162,2020-05-09 09:59:47+00:00,"@republic @BabitaPhogat @Swamy39 @sudhirchaudhary Pakistan par kabza kro 
Or 
China par parmano attack kro
In 2no ne duniya ko pareshaan or diya"
163,2020-05-07 00:54:15+00:00,"DOES THIS ATTACK HAPPENS IN INDIA ? If yes , there is no Law in force and for Govt I will say No Government ! https://t.co/GPeDOVzbDn"
164,2020-05-06 19:58:14+00:00,"Dear Sir/madam, 
In light of recent notice issued by DCW regarding online slandering of Safoora Zargar, these are the handles, namely “*****” and “****, who incited attack and outraged the modesty of a woman. I request you to take legal action.
Thanks."
165,2020-05-06 01:53:20+00:00,"@LadyVelvet_HFQ 

Is it attack on muslims or on us?? Kindly enlighten 🙏 https://t.co/9z7euoRLiF"
166,2020-05-04 17:34:48+00:00,"3 CRPF men lost their lives in a terrorist attack, 04 others are critically injured ⚔️🇮🇳❤️ #crpf #kashmir #handwara #IndianArmy #faujikealfaj #sarfaroshikeetamana
https://t.co/RNc4qLzwga https://t.co/eTocKHyRvm"
167,2020-04-27 10:33:05+00:00,@TheWayfarerSoul Hahahah pls don't attack me 😂😂🙏
168,2020-04-24 03:52:48+00:00,@IMinakshiJoshi Ma’am kisi ka real name lene se uspr personal attack kaise ho gya..mai samjh ni para hu..mai apse agree krta hu k aurat ki respect honi chayie bt isme Sonia Ji ki disrespect kaha hui
169,2020-04-23 13:18:18+00:00,I condemn the attack on Journalism by Arnab Goswami. https://t.co/1kFU3OJHCl
170,2020-04-23 08:16:39+00:00,"Attack on #ArnabGoswami is an attack not just on press freedom but also an attempt to clamp down on uncomfortable questions which expose and lay bare the truth of Congress and it’s communally divisive politics.
I strongly condemn it.
यह Emergency वाला ज़माना नहीं है।@republic"
171,2020-04-23 05:48:37+00:00,"@republic arvan per jo hua,
Yeh cong. Terist attack hey,
Ab in key virud aster udaney ka semey aa geya hey"
172,2020-04-23 04:16:51+00:00,#DramaBandKarArnab #DramaBandKarArnab teri car pe bachpan se attack ho raha hai https://t.co/Q2c9xyqtE7
173,2020-04-22 21:22:07+00:00,"I condemn the violent attack on Mr Arnab Goswami &amp; His Wife in Mumbai!
This is not how street thuggery can take over Freedom of Expression.
Maharashtra Government needs to seriously look into this.
The perpetrators should not go unpunished!
#IsupportArnabGoswami 
@mitudhull"
174,2020-04-22 16:03:24+00:00,Kvita on sadhu attack in maharashtra🚩 https://t.co/kz5vX8i5KC via @YouTube @pushpendraRamji @TheDeepak2020 @anjalitiwari0 @myogioffice @ChouhanShivraj @DuttYogi @BabitaPhogat @HindustaniRia_ @CMOMaharashtra @cmohry @CMOfficeUP
175,2020-04-22 09:52:09+00:00,"Those who attack the COVID-19 warriors will not be spared. The attackers will be jailed for a period ranging from 6 months to 7 years. An ordinance has been brought in, it'll be implemented after President's sanction: Union Minister 
#ThankYouModiJi
@narendramodi @AmitShah"
176,2020-04-21 02:13:34+00:00,@iSinghApurva A political influenced mob attack !
177,2020-04-20 08:29:57+00:00,"I'm deeply saddened and heartbroken to hear the news of the attack on Hindu Saints in Mumbai. This is really shameful and I strongly condemn the people over there who were making videos of those attackers. Strong actions should be taken as soon as possible.
#JusticeForHinduSadhus"
178,2020-04-16 08:37:30+00:00,"The attack on police and health workers in Moradabad is extremely shameful. Harshest action must be taken against these goths. 
#Moradabad"
179,2020-04-16 05:13:53+00:00,@Waheedtmb9801g1 @Gaymember1 @pankhuripathak Tumhare jin bhaiyo ne doctor teamnpar attack kiya un par sharam nahi aati?
180,2020-04-14 05:23:44+00:00,"1 second Ke Liye ‘3 May Ko 3 Mahine’ Sun Liya Tha..Almost Heart Attack Aane Wala Hi Tha 😂😂

#QuarantineLife 
#LockdownExtended 
#Lockdown2"
181,2020-04-12 02:22:54+00:00,Top countries economic capitals are distroy by China.... example.. https://t.co/r4oipuRjAT.lombardy. etc.... think about Chinese attack.... https://t.co/ZMrKw6a5NR
182,2020-04-10 16:46:10+00:00,"We, therefore, think it is immediately essential to recast our textbooks. The story of the heroes given above, history of Shivaji, of Rana Pratap, pf many other heroes- and now the heroes in this present war to repel the Chinese attack (1962) Major Dhan Singh Thapa, 12"
183,2020-04-08 04:59:51+00:00,"करनाल इंद्री के बयाना गाँव में हुए ठीकरी पहरे के दौरान हुए हमले का CCTv वीडियो।
#karnal #haryana #karnalcrimecity #corona #indri #fight #attack #karnalsp #attack https://t.co/JCythD11Bh"
184,2020-04-02 05:40:36+00:00,"March to chla gya hai ab pta nahi april me zombie attack bhi hojaye, i choose M416 &amp; you.?
#PUBG_MOBILE"
185,2020-03-27 12:30:47+00:00,Weather attack on life. Please don't forget about corona attack. Keep social distancing. Pray for world's. https://t.co/SojSm8klya
186,2020-03-25 15:15:03+00:00,"India strongly condemns the heinous terror attack on a Gurudwara in Kabul today. 
#kabulattack 
#KabulGurdwara https://t.co/mmNla2ZQmD"
187,2020-03-22 06:45:18+00:00,@PMOIndia @narendramodi @myogiadityanath we all at home and watchinng The Ghazi Attack inspirational for next generation.. https://t.co/6D2UbKFaWz
188,2020-02-26 04:25:27+00:00,"@VeroLocks Lmao, I can prove that's not the case. I challenge you. In the entire Indian history, show me on damn incident where hindus have started a mass attack on Muslims. Its always the Muslim who started and we only reply in defense."
189,2020-02-26 04:19:50+00:00,@VeroLocks Hindu Muslims blah blah? Well FYI Muslims always start first. Hindus always attack in defense. Muslims started protesting against govt but soon it changed to Anti-Hindu. Hindus have only replied in defense.
190,2020-02-17 17:24:48+00:00,@dhruv_rathee If they were doing wrong then they would have broken the CCTV before not after the so called attack.
191,2020-02-14 15:41:17+00:00,"Jai hind every Indian.  
This is for Pakistan
Hamne toh balakot attack mein badla Le hi liya tha par merko abhi bhi moka milta hai toh tumhe mein hi      
Kill kardonga jaise. Pubg or  free fire mein karten hai.  Phir tomhari lash ko jangli janvar ko khila doon ga. 
#badla #CGP1 https://t.co/94zFd05oNj"
192,2020-02-14 13:15:07+00:00,"Little Kiddos of @Kidzee_Mzn Playschool paid Tribute to the 40 CRPF personnel killed in a terror attack in Pulwama a year ago. Priyanka Jindal Centre Head of the school said India will never forget their martyrdom.

#RememberingOurHeroes #PulwamaAttack #Salute #ProudToBeIndian 🇮🇳 https://t.co/LQS9ry92JN"
193,2020-02-14 08:39:37+00:00,"14 February,2019
The black day for India

Salute to Brave soldiers who sacrificed their Life in Pulwama attack last year.🙏🇮🇳
Nation will always remain indebted to you for your supreme sacrifice🇮🇳. 

Pakistan ko nhi chodengen

#PulwamaAttack 
#BlackDay 
 #BlackDayForIndia https://t.co/o3E5h7PrJs"
194,2020-02-14 08:34:59+00:00,"#PulwamaNahinBhulenge
Salute to the brave soldiers who sacrificed their life in pulwama attack last year
Jai Hind Jai Bharat🙏🇮🇳
#PulwamaNahinBhulenge 

Pakistan haihai. 
Pakistan BC. 
Pakistan kuta. 
World best toilet paper 🇵🇰. 
Pakistan murdabad 
#pakistanMurdabad https://t.co/EZhQg7tVjt"
195,2020-02-14 05:43:37+00:00,"This day ,last year our brave crpf personel laid down their lives in a dastardly attack, protecting motherland.Shat shat naman"
196,2020-02-07 03:59:53+00:00,"#PMinLokSabha
Scorching reply on ‘Danda Attack’
https://t.co/iF889a6N0l
via NaMo App"
197,2020-02-02 10:52:05+00:00,"5-0, this is something extraordinary!
Indian bowling attack is improving day by day and performing well under pressure. So good to see Navdeep Saini and Shardul Thakur, but it was a tough day for Shivam Dube, hope he'll learn from his mistakes. Congratulations Team India!
#NZvIND"
198,2020-01-12 15:54:39+00:00,"The rot runs deep. Wouldn’t be surprised if #DavinderSingh was on his way to Delhi to plan another attack at the behest of his political masters who desperately need to distract the populace from #CAA_NRC. The ‘militants’ were quite obviously cannon fodder, much like Afzal Guru. https://t.co/EOiP0joEgN"
199,2020-01-11 00:30:53+00:00,"तो वही हुआ गंगाधर ही शक्तिमान निकला #LEFTISTS_ARE_TERRORISTS 
JNUSU President ne hi Ye attack krvaya tha. https://t.co/tYToGADt4a"
200,2020-01-08 06:15:06+00:00,क्या आप जानते हैं कि लक्ष्मी अग्रवाल पर एसिड attack करने वाला नदीम उर्फ गुड्डू था जिसको फिल्म में राजेश बना दिया गया? क्या आप जानते हैं कि इस नदीम की सहायता राखी नाम की लड़की ने की थी जिसको सात साल को सजा भी हुई थी। असली कहानी पढ़िये और झूठ देख कर  समय और पैसा बर्बाद मत कीजिये। https://t.co/EUVibKLbdY
201,2020-01-07 19:24:46+00:00,"@amitandon @anuragkashyap72 This is clear ,  those who
are opposing Chhapaak film
are endorsing acid nd rod 
attack in JNU."
202,2020-01-07 17:48:32+00:00,"@deepikapadukone 
Happy to see you in
support of JNU students
who are shocked on d horrified brutal attack .
This is your courage to come
forward when others are missing.
Indeed you are real Padmawati
#IStandwithDeepika"
203,2020-01-06 09:32:03+00:00,"@AMISHDEVGAN If anyone talk about
terrible attack in JNU 
you call totally out.
Pl. get yourself medicated."
204,2020-01-06 09:09:45+00:00,@republic What a nonsense it is ? Your are comparing a terrorist attack with this .
205,2020-01-06 06:15:50+00:00,"@DiaryOfAnjali They are targeting
whosoever come in
d way of their Hinduism.
Either you remain silent
or ready to face attack."
206,2020-01-06 05:30:03+00:00,"@nagma_morarji @AmitShah @hm All these goons are somewhere
in shelter hence encouraging
to attack openly on d innocent
students in d girls hostel of JNU."
207,2020-01-06 05:05:09+00:00,@abhijeet_dipke @PKAgarwal16 @DelhiPolice They are busy giving bravery awards to delhi police personnel who stood by and supported goons attack JNU
208,2020-01-06 04:46:25+00:00,"@DelhiPolice 
Barbaric attack on JNU
students is highly
condemnable . Delhi Police
should take action against
d culprits ."
209,2020-01-06 04:08:43+00:00,"@ReallySwara @DelhiPolice What a terrible incident.
Attack on d students is
only to put them in fear of
any brutal incident in future
and to terrorise d atmosphere
of University.
Highly condemnable."
210,2020-01-04 13:13:59+00:00,@harshmadhusudan I am glad that he didn't accuse Modi for this attack!!
211,2019-12-29 10:16:55+00:00,@thecaravanindia @RaisinaSeries @SagarChoudhary_ @Uppolice  what is police mitr/friends who are part of raids and attack on citizens?
212,2019-11-28 18:39:51+00:00,@antt_shantt @high_by_the_sea Then japense does not become terrorist after america attack. When you stop this muslim playcard
213,2019-11-26 13:33:45+00:00,@nsitharaman My respectful remembrance of all those who lost their lives in 26/11 attack.
214,2019-11-15 19:19:21+00:00,@VeroLocks Alcohol is better than heart attack :p
215,2019-11-13 06:52:10+00:00,"Israel is under attack by Terrorists from Gaza.
India is with Israel.
 #IsraelUnderFire @MayaKadosh"
216,2019-11-07 18:55:51+00:00,"#Siddharth is in #depression, this double attack by #Bigg_Boss_season_13 female power #Rashmidasai and #Devoleena will now pass through very #double_threat
#favraite_celebrity 
#biggboss 
#LOVETOPDAY u and all the best rashmi and debo 
#good_luck https://t.co/P4JsUpzfAp"
217,2019-11-02 15:35:46+00:00,"I strongly condemn the attack by police on members of the legal profession! As a Advocate, I completely abhor this behaviour upon lawyers who are pillars of justice delivery system! Strict action must be taken and guilty brought to book! @HMOIndia @DelhiPolice @BJP4India @BJYM https://t.co/CxtnME9qDp"
218,2019-10-08 09:09:28+00:00,"We understand your sentiments with BP we understand your love for that show but that doesn't mean you people will attack on her n don't forget this page was 1st Beyhadh then changed into Bepannaah n now Beyhadh2 so a fan is doing their job then what's wrong in it?
Keep calm"
219,2019-09-22 06:45:20+00:00,"@murtazasolangi We are still waiting for 26/11 investigation , they never allowed. 

We allowed them in pathankot attack , they never reciprocated. 
Imran thinks world have iq of Pakistanis."
220,2019-08-29 14:08:47+00:00,"#ArrestBarkha, she is asking Pakistan to conduct Pathankot like terrorist attack on India."
221,2019-08-29 14:07:14+00:00,"Barkha Dutt @BDUTT is telling Pakistan that you should attack India like Pulwama attack or Mumbai .. !!
This Pakistani sleeper cell should be lodged in Tihar Jail by charging sedition.
#ArrestBarkha"
222,2019-08-16 12:32:16+00:00,"@OfficialDGISPR Attack lab karoge we are waiting ,,,,"
223,2019-08-11 08:55:49+00:00,"@AmitShah ji , 
@PMOIndia 
@HMOIndia 
Kindly take all Necessary Precautionary Steps regarding Security . 
It is a""Tactical Calm"" due 2 Eid ! 
After Eid , Frustrated Pakistan ( ISI &amp; Army) will use Local Sleeping Cell to Inflict some Major Attack during 15th Aug &amp;Coming Festival !"
224,2019-08-04 09:30:22+00:00,Felt kinda personal attack but not going bad though so okayyy !!👀😂😂
225,2019-08-02 15:15:39+00:00,"What I think, it is an attempt to distract, in the name of terrorist attack in Kashmir.
Such threats and intel reports are rarely disclosed so openly but it's highly shameful that despite huge force deployment tourists and Amarnath Yatris are told to leave.
(1/n)"
226,2019-07-17 09:31:58+00:00,T 333 - Mumbai terror attack mastermind and Jamaat-ud-Dawah (JuD) chief #HafizSaeed was arrested by the Counter Terrorism Department of Pakistan’s Punjab Province.
227,2019-07-15 13:26:18+00:00,"Sri Krishna tells Arjuna, ""You are always influencing others, not only your dear ones but also your antagonists.""When we hate our enemies, we are helping them hate us more: when we attack them, we are encouraging them to attack us back. By forgiving them, we help them forgive us. https://t.co/BQeiG6X4Qo"
228,2019-07-10 16:33:04+00:00,Attack 🐸🐍 https://t.co/XYtJmoxVqI
229,2019-07-03 16:53:11+00:00,"@sardesairajdeep 
You proved , 
you are really a 
"" Presstitute "" ! 
Instead of Condemning the  Daring Unfortunate Attack &amp; Desecration of Hindu Temple , you are Sermonizing Peaceful Hindus  and describing it merely a 
Minor Communal Flare up?
Shame on your Being a Journalist ! https://t.co/Owpz7md36h"
230,2019-07-02 16:03:34+00:00,"@ArvindKejriwal ji , 
Congratulations 2 U 4 keeping mum on D unfortunate attack on 
""Durga Mandir""
at Chandni Chowk Delhi ?
As It will certainly help you in Getting Muslim Votes in Delhi Elections  !
But beware of
@RahulGandhi
Who is also Eyeing this Vote Bank by Keeping  Mum !"
231,2019-07-02 00:22:34+00:00,"@manakgupta इस भेण** बाबा का ट्विटर अकाउंट ना है के।।।इसकी __ , __ करनी है। ऐसे लोगो को तो heart attack bhi na aata।"
232,2019-06-22 13:54:10+00:00,Now Indian bowlers will have to deliver to register victory #INDvAFG and we have that kind of attack @Jaspritbumrah93 No. 1 ranked bowler in the world @MdShami11 @yuzi_chahal @imkuldeep18 @hardikpandya7 all are in good form without @BhuviOfficial they are lethal @StarSportsIndia
233,2019-06-18 08:14:10+00:00,"@mssirsa Strong message from Sikhs ""if you hurt one of our own unjustly or if your attack our articles of faith, all of us will stand up against it"". This is a lesson for every oppressed community."
234,2019-06-17 18:50:33+00:00,"#Pulwama terror attack: Indian Army driver of the vehicle who was critical has succumbed despite all efforts to save him, as per sources. In total 19 were injured in the IED blast out of which three were brought in as critical. Investigation continues.@narendramodi  kab tak sir?"
235,2019-06-17 15:59:27+00:00,Everyone in Pakistan is saying that ICC should have accepted the indian appeal that they won’t play pakistan in world cup after pulwama attack.
236,2019-06-16 03:00:17+00:00,First time Pakistan has shared an input about a possible IED attack on highway in south Kashmir with NSA.
237,2019-06-02 13:33:04+00:00,Great batting effort by Bangladesh #BANvSA #CWC19 330 to defend will not be easy for them against #SA but they have decent bowling attack which can defend that score but I have to say poor fielding and bowling in death overs by South Africa specially Morris.
238,2019-05-04 13:37:58+00:00,"The AAP chief was waving to the people when the man, wearing a maroon coloured shirt, climbed his vehicle during the roadshow and slapped him.
Calling it another negligence in the security of Kejriwal,the AAP blamed the opposition for the ""sponsored"" attack #Arvindkejriwal 😖🥶🤧"
239,2019-05-02 14:14:20+00:00,"Volunteers of @derasachasauda
reached Gujrat after Earthquake attack and provided 42 days untiring service to the victims and even made homes for them.
Great initiative 
#DisasterReliefOperationsByDSS https://t.co/RFIbSsrRlA"
240,2019-05-01 12:14:10+00:00,Saddened by the news of deadly attack on jawans at #Gadchiroli. I strongly condemn this cowardly act of violence &amp; pray for the bereaved families. https://t.co/oKn6c7YEB3
241,2019-04-25 05:34:31+00:00,"केजरीवाल तो इनको मदात करते है। फिर क्या सवाल यह यह दोनों मुखर हिन्दू वादी है लिहाजा यहJeM  की चाल है अपने मोहरे को प्रोटेक्ट करने किallegedly threatens to target Yogi Adityanath, Arvind Kejriwal and Mohan Bhagwat; attack railway stations and temples https://t.co/jjUkQQ3jzA"
242,2019-04-23 14:39:19+00:00,Where are secular and intellectuals who says that terror has no religion. They are rascals and have not spoken on word after attack.  . https://t.co/EIET4vLz00
243,2019-04-21 09:43:14+00:00,I strongly condemn the terrorist attack in #SriLanka My condolences to the families of the victims. I pray the injured make a speedy recovery. https://t.co/inhdnTRdkn
244,2019-04-13 08:52:46+00:00,"@LalitNegi20 @EnJaine @PreetiSMenon @ArvindKejriwal @narendramodi @ImranKhanPTI Achhe se kaam krta to pulwama attack na hota.
Achha kaam krta to maliya ya modi desh se bahar na bhag pate.. Duty m kami reh gyi.."
245,2019-03-22 16:46:18+00:00,@ShayarMalang @LuteraBaBa_ Mild 💓 attack Baba...jald se ganga jal pilado  🤗😟
246,2019-03-19 03:22:18+00:00,@enveloped01 @karanbirtinna It can be an Art Attack..... trying to conquer numerous works of art in cyberspace.
247,2019-03-16 19:45:03+00:00,Everyday some where in the world muslim terrorists attack and kill. https://t.co/rVQbq5J136
248,2019-03-16 15:28:16+00:00,"@narendramodi
Dear Honrable  P. M. 
     Sir I am a disabled soldier. Some peoples said that the pulwama attack was happened beacuse of polity of Shri. Narender modi. For real sympathy to those disabled soldiers plzz gave the loksabha tiket to them 5 to 10%.plzz think on this."
249,2019-03-14 08:50:39+00:00,"@ChinaDaily @XHNews @PDChina  Remember, you have to pay for this act in future 
You milking pakistan when pakistan will got his end , all pakistani terrorist will attack on you https://t.co/nLsIBAuW5Q"
250,2019-02-28 10:08:50+00:00,"Dear Pm @narendramodi &amp; @rajnathsingh @nsitharaman @SushmaSwaraj it's d best time 2 dstry Pkstn by attack
We can't let them to attack on our soldiers again by any Cowardly way @realDonaldTrump Can't take decision on our Country Be like Vajpayee Sir and attack. #जयहिंद #वंदेमातरम"
251,2019-02-27 17:51:12+00:00,"As I wrap a long and bleak day a big Salute to all our men in uniform who will be awake tonight standing guard against a possible retaliatory attack. Also a prayer for Wg Cdr #Abhinandan and his family. May #AbhinandanVarthaman Cm back home safe. #Peace
#PeaceNotWar #SayNoToWar"
252,2019-02-27 17:21:56+00:00,"@RavinarIN PAK military spokesperson said that they will arrange a visit of foreign media persons to the attack site, then he backtracked saying weather is bad."
253,2019-02-27 14:42:59+00:00,@Rubina_BigB_EF #SayYesToWar if u thinks war is wrong u r wrong because we don't want in future our children seen this type of terror attack again.
254,2019-02-26 17:28:32+00:00,"@irobertvadra It was an outstanding &amp; professional attack by #IAF. Salute to our brave soldiers ✊🇮🇳 
#IndiaStrikesPak #IndianAirForce #SurgicalStrike2.0"
255,2019-02-26 17:00:09+00:00,"@narendramodi Great decision of air attack at militants camps. 

Whole country feels alive."
256,2019-02-26 16:14:34+00:00,@RoyalllBlood “It was dark so we couldn’t attack” statement by your defence minister 😂 lol #AirStrikeonPak #IndiaStrikes
257,2019-02-26 06:53:21+00:00,I welcome the air attack on terrorists camps by Indian air force is welcomed. https://t.co/jUGgjE2oFi
258,2019-02-26 04:25:56+00:00,🇮🇳My Salute to Indian Air Force for such a precision attack on POK Terror Camps. Jai Hind Jai Bharat #indiaattackedpok🇮🇳
259,2019-02-26 04:15:40+00:00,"I can proudly say Jai Hind. Jai Bharat, Great India. My Salute to Indian Air Force for such a precision air attack on POK terror camps #indiaattckpok #indiaattackpak #airforce #pok #jem https://t.co/lSrQpzikry"
260,2019-02-22 05:12:27+00:00,"@sakshijoshii Pliable journalist pakistan attack 26/11 silent
Pakistan pulwama pliable journalist शांति वार्ता
#कम्बखतफैक्टर"
261,2019-02-21 14:26:30+00:00,@nitin_gadkari @narendramodi This is said after Uri attack. Still no work done on ground. Perhaps this is only to tell people that serious action is being taken.
262,2019-02-21 04:27:53+00:00,"@rock77784 @HarbirSingh_ @AartiTikoo Hindutvis deny the existence of an independant sikh religion, which is another form of attack (and fraternity)"
